score;completeness;rescuebot_action;rescuebot_location;charlie_action;charlie_location;world_nr;tick_nr
6;0.25;;(4, 15);MoveNorth;(18, 17);1;8864
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8865
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8866
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8867
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8868
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8869
6;0.25;;(4, 15);MoveNorth;(18, 16);1;8870
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8871
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8872
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8873
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8874
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8875
6;0.25;;(4, 15);MoveNorth;(18, 15);1;8876
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8877
6;0.25;;(4, 15);;(18, 14);1;8878
6;0.25;;(4, 15);;(18, 14);1;8879
6;0.25;;(4, 15);;(18, 14);1;8880
6;0.25;;(4, 15);;(18, 14);1;8881
6;0.25;;(4, 15);;(18, 14);1;8882
6;0.25;;(4, 15);;(18, 14);1;8883
6;0.25;;(4, 15);;(18, 14);1;8884
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8885
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8886
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8887
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8888
6;0.25;;(4, 15);MoveNorth;(18, 14);1;8889
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8890
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8891
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8892
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8893
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8894
6;0.25;;(4, 15);MoveNorth;(18, 13);1;8895
6;0.25;;(4, 15);MoveNorth;(18, 12);1;8896
6;0.25;;(4, 15);MoveEast;(18, 12);1;8897
6;0.25;;(4, 15);MoveEast;(18, 12);1;8898
6;0.25;;(4, 15);MoveEast;(18, 12);1;8899
6;0.25;;(4, 15);MoveEast;(18, 12);1;8900
6;0.25;;(4, 15);MoveEast;(18, 12);1;8901
6;0.25;;(4, 15);MoveEast;(19, 12);1;8902
6;0.25;;(4, 15);MoveEast;(20, 12);1;8903
6;0.25;;(4, 15);;(20, 12);1;8904
6;0.25;;(4, 15);MoveEast;(21, 12);1;8905
6;0.25;;(4, 15);;(21, 12);1;8906
6;0.25;;(4, 15);MoveEast;(22, 12);1;8907
6;0.25;;(4, 15);;(22, 12);1;8908
6;0.25;;(4, 15);MoveEast;(23, 12);1;8909
6;0.25;;(4, 15);;(23, 12);1;8910
6;0.25;;(4, 15);MoveEast;(23, 12);1;8911
6;0.25;;(4, 15);;(23, 12);1;8912
6;0.25;;(4, 15);;(23, 12);1;8913
6;0.25;;(4, 15);;(23, 12);1;8914
6;0.25;;(4, 15);;(23, 12);1;8915
6;0.25;;(4, 15);;(23, 12);1;8916
6;0.25;;(4, 15);;(23, 12);1;8917
6;0.25;;(4, 15);;(23, 12);1;8918
6;0.25;;(4, 15);;(23, 12);1;8919
6;0.25;;(4, 15);;(23, 12);1;8920
6;0.25;;(4, 15);;(23, 12);1;8921
6;0.25;;(4, 15);;(23, 12);1;8922
6;0.25;;(4, 15);;(23, 12);1;8923
6;0.25;;(4, 15);;(23, 12);1;8924
6;0.25;;(4, 15);;(23, 12);1;8925
6;0.25;;(4, 15);;(23, 12);1;8926
6;0.25;;(4, 15);;(23, 12);1;8927
6;0.25;;(4, 15);;(23, 12);1;8928
6;0.25;;(4, 15);;(23, 12);1;8929
6;0.25;;(4, 15);;(23, 12);1;8930
6;0.25;;(4, 15);;(23, 12);1;8931
6;0.25;;(4, 15);;(23, 12);1;8932
6;0.25;;(4, 15);;(23, 12);1;8933
6;0.25;;(4, 15);;(23, 12);1;8934
6;0.25;;(4, 15);;(23, 12);1;8935
6;0.25;;(4, 15);;(23, 12);1;8936
6;0.25;;(4, 15);;(23, 12);1;8937
6;0.25;;(4, 15);;(23, 12);1;8938
6;0.25;;(4, 15);;(23, 12);1;8939
6;0.25;;(4, 15);;(23, 12);1;8940
6;0.25;;(4, 15);;(23, 12);1;8941
6;0.25;;(4, 15);;(23, 12);1;8942
6;0.25;;(4, 15);;(23, 12);1;8943
6;0.25;;(4, 15);;(23, 12);1;8944
6;0.25;;(4, 15);;(23, 12);1;8945
6;0.25;;(4, 15);;(23, 12);1;8946
6;0.25;;(4, 15);MoveNorth;(23, 11);1;8947
6;0.25;;(4, 15);MoveNorth;(23, 10);1;8948
6;0.25;;(4, 15);MoveNorth;(23, 9);1;8949
6;0.25;;(4, 15);;(23, 9);1;8950
6;0.25;;(4, 15);;(23, 9);1;8951
6;0.25;;(4, 15);;(23, 9);1;8952
6;0.25;;(4, 15);;(23, 9);1;8953
6;0.25;;(4, 15);;(23, 9);1;8954
6;0.25;;(4, 15);;(23, 9);1;8955
6;0.25;;(4, 15);;(23, 9);1;8956
6;0.25;;(4, 15);;(23, 9);1;8957
6;0.25;;(4, 15);;(23, 9);1;8958
6;0.25;;(4, 15);;(23, 9);1;8959
6;0.25;;(4, 15);;(23, 9);1;8960
6;0.25;;(4, 15);;(23, 9);1;8961
6;0.25;;(4, 15);MoveSouth;(23, 10);1;8962
6;0.25;;(4, 15);;(23, 10);1;8963
6;0.25;;(4, 15);;(23, 10);1;8964
6;0.25;;(4, 15);;(23, 10);1;8965
6;0.25;;(4, 15);;(23, 10);1;8966
6;0.25;;(4, 15);;(23, 10);1;8967
6;0.25;;(4, 15);;(23, 10);1;8968
6;0.25;;(4, 15);;(23, 10);1;8969
6;0.25;;(4, 15);;(23, 10);1;8970
6;0.25;;(4, 15);;(23, 10);1;8971
6;0.25;;(4, 15);;(23, 10);1;8972
6;0.25;;(4, 15);;(23, 10);1;8973
6;0.25;;(4, 15);;(23, 10);1;8974
6;0.25;;(4, 15);;(23, 10);1;8975
6;0.25;;(4, 15);;(23, 10);1;8976
6;0.25;;(4, 15);;(23, 10);1;8977
6;0.25;;(4, 15);;(23, 10);1;8978
6;0.25;;(4, 15);;(23, 10);1;8979
6;0.25;;(4, 15);;(23, 10);1;8980
6;0.25;;(4, 15);;(23, 10);1;8981
6;0.25;;(4, 15);;(23, 10);1;8982
6;0.25;;(4, 15);;(23, 10);1;8983
6;0.25;;(4, 15);;(23, 10);1;8984
6;0.25;;(4, 15);;(23, 10);1;8985
6;0.25;;(4, 15);;(23, 10);1;8986
6;0.25;;(4, 15);;(23, 10);1;8987
6;0.25;;(4, 15);;(23, 10);1;8988
12;0.375;;(23, 10);DropObjectTogether;(23, 10);1;8989
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8990
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8991
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8992
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8993
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8994
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8995
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8996
12;0.375;MoveSouthWest;(23, 10);;(23, 10);1;8997
12;0.375;MoveSouthWest;(22, 11);;(23, 10);1;8998
12;0.375;MoveSouthWest;(22, 11);;(23, 10);1;8999
12;0.375;MoveSouthWest;(22, 11);;(23, 10);1;9000
12;0.375;MoveSouthWest;(22, 11);;(23, 10);1;9001
12;0.375;MoveSouthWest;(22, 11);;(23, 10);1;9002
12;0.375;MoveSouthWest;(22, 11);MoveWest;(22, 10);1;9003
12;0.375;MoveSouthWest;(22, 11);;(22, 10);1;9004
12;0.375;MoveSouthWest;(22, 11);;(22, 10);1;9005
12;0.375;MoveSouthWest;(22, 11);MoveWest;(21, 10);1;9006
12;0.375;MoveSouthWest;(21, 12);MoveWest;(20, 10);1;9007
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9008
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9009
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9010
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9011
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9012
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9013
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9014
12;0.375;MoveSouthWest;(21, 12);;(20, 10);1;9015
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9016
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9017
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9018
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9019
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9020
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9021
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9022
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9023
12;0.375;MoveSouthWest;(20, 13);;(20, 10);1;9024
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9025
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9026
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9027
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9028
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9029
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9030
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9031
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9032
12;0.375;MoveSouthWest;(19, 14);;(20, 10);1;9033
12;0.375;MoveSouthWest;(18, 15);;(20, 10);1;9034
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9035
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9036
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9037
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9038
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9039
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9040
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9041
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9042
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9043
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9044
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9045
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9046
12;0.375;MoveSouth;(18, 15);;(20, 10);1;9047
12;0.375;MoveSouth;(18, 16);;(20, 10);1;9048
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9049
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9050
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9051
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9052
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9053
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9054
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9055
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9056
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9057
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9058
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9059
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9060
12;0.375;MoveSouthWest;(18, 16);;(20, 10);1;9061
12;0.375;MoveSouthWest;(17, 17);;(20, 10);1;9062
12;0.375;MoveWest;(17, 17);;(20, 10);1;9063
12;0.375;MoveWest;(17, 17);;(20, 10);1;9064
12;0.375;MoveWest;(17, 17);;(20, 10);1;9065
12;0.375;MoveWest;(17, 17);;(20, 10);1;9066
12;0.375;MoveWest;(17, 17);;(20, 10);1;9067
12;0.375;MoveWest;(17, 17);;(20, 10);1;9068
12;0.375;MoveWest;(17, 17);;(20, 10);1;9069
12;0.375;MoveWest;(17, 17);;(20, 10);1;9070
12;0.375;MoveWest;(17, 17);;(20, 10);1;9071
12;0.375;MoveWest;(17, 17);;(20, 10);1;9072
12;0.375;MoveWest;(17, 17);;(20, 10);1;9073
12;0.375;MoveWest;(17, 17);;(20, 10);1;9074
12;0.375;MoveWest;(17, 17);;(20, 10);1;9075
12;0.375;MoveWest;(16, 17);;(20, 10);1;9076
12;0.375;MoveWest;(16, 17);;(20, 10);1;9077
12;0.375;MoveWest;(16, 17);;(20, 10);1;9078
12;0.375;MoveWest;(16, 17);;(20, 10);1;9079
12;0.375;MoveWest;(16, 17);;(20, 10);1;9080
12;0.375;MoveWest;(16, 17);;(20, 10);1;9081
12;0.375;MoveWest;(16, 17);;(20, 10);1;9082
12;0.375;MoveWest;(16, 17);;(20, 10);1;9083
12;0.375;MoveWest;(16, 17);;(20, 10);1;9084
12;0.375;MoveWest;(16, 17);;(20, 10);1;9085
12;0.375;MoveWest;(16, 17);;(20, 10);1;9086
12;0.375;MoveWest;(16, 17);;(20, 10);1;9087
12;0.375;MoveWest;(16, 17);;(20, 10);1;9088
12;0.375;MoveWest;(16, 17);;(20, 10);1;9089
12;0.375;MoveWest;(15, 17);;(20, 10);1;9090
12;0.375;MoveWest;(15, 17);;(20, 10);1;9091
12;0.375;MoveWest;(15, 17);;(20, 10);1;9092
12;0.375;MoveWest;(15, 17);;(20, 10);1;9093
12;0.375;MoveWest;(15, 17);;(20, 10);1;9094
12;0.375;MoveWest;(15, 17);;(20, 10);1;9095
12;0.375;MoveWest;(15, 17);;(20, 10);1;9096
12;0.375;MoveWest;(15, 17);;(20, 10);1;9097
12;0.375;MoveWest;(15, 17);;(20, 10);1;9098
12;0.375;MoveWest;(14, 17);;(20, 10);1;9099
12;0.375;MoveWest;(14, 17);;(20, 10);1;9100
12;0.375;MoveWest;(14, 17);;(20, 10);1;9101
12;0.375;MoveWest;(14, 17);;(20, 10);1;9102
12;0.375;MoveWest;(14, 17);;(20, 10);1;9103
12;0.375;MoveWest;(14, 17);;(20, 10);1;9104
12;0.375;MoveWest;(14, 17);;(20, 10);1;9105
12;0.375;MoveWest;(14, 17);;(20, 10);1;9106
12;0.375;MoveWest;(14, 17);;(20, 10);1;9107
12;0.375;MoveWest;(14, 17);;(20, 10);1;9108
12;0.375;MoveWest;(14, 17);;(20, 10);1;9109
12;0.375;MoveWest;(14, 17);;(20, 10);1;9110
12;0.375;MoveWest;(14, 17);;(20, 10);1;9111
12;0.375;MoveWest;(14, 17);;(20, 10);1;9112
12;0.375;MoveWest;(13, 17);;(20, 10);1;9113
12;0.375;MoveWest;(13, 17);;(20, 10);1;9114
12;0.375;MoveWest;(13, 17);;(20, 10);1;9115
12;0.375;MoveWest;(13, 17);;(20, 10);1;9116
12;0.375;MoveWest;(13, 17);;(20, 10);1;9117
12;0.375;MoveWest;(13, 17);;(20, 10);1;9118
12;0.375;MoveWest;(13, 17);;(20, 10);1;9119
12;0.375;MoveWest;(13, 17);;(20, 10);1;9120
12;0.375;MoveWest;(13, 17);;(20, 10);1;9121
12;0.375;MoveWest;(12, 17);;(20, 10);1;9122
12;0.375;MoveWest;(12, 17);;(20, 10);1;9123
12;0.375;MoveWest;(12, 17);;(20, 10);1;9124
12;0.375;MoveWest;(12, 17);;(20, 10);1;9125
12;0.375;MoveWest;(12, 17);;(20, 10);1;9126
12;0.375;MoveWest;(12, 17);;(20, 10);1;9127
12;0.375;MoveWest;(12, 17);;(20, 10);1;9128
12;0.375;MoveWest;(12, 17);;(20, 10);1;9129
12;0.375;MoveWest;(12, 17);;(20, 10);1;9130
12;0.375;MoveWest;(11, 17);;(20, 10);1;9131
12;0.375;MoveWest;(11, 17);;(20, 10);1;9132
12;0.375;MoveWest;(11, 17);;(20, 10);1;9133
12;0.375;MoveWest;(11, 17);;(20, 10);1;9134
12;0.375;MoveWest;(11, 17);;(20, 10);1;9135
12;0.375;MoveWest;(11, 17);;(20, 10);1;9136
12;0.375;MoveWest;(11, 17);;(20, 10);1;9137
12;0.375;MoveWest;(11, 17);;(20, 10);1;9138
12;0.375;MoveWest;(11, 17);;(20, 10);1;9139
12;0.375;MoveWest;(10, 17);;(20, 10);1;9140
12;0.375;MoveWest;(10, 17);;(20, 10);1;9141
12;0.375;MoveWest;(10, 17);;(20, 10);1;9142
12;0.375;MoveWest;(10, 17);;(20, 10);1;9143
12;0.375;MoveWest;(10, 17);;(20, 10);1;9144
12;0.375;MoveWest;(10, 17);;(20, 10);1;9145
12;0.375;MoveWest;(10, 17);;(20, 10);1;9146
12;0.375;MoveWest;(10, 17);;(20, 10);1;9147
12;0.375;MoveWest;(10, 17);;(20, 10);1;9148
12;0.375;MoveWest;(9, 17);;(20, 10);1;9149
12;0.375;;(9, 17);;(20, 10);1;9150
12;0.375;;(9, 17);;(20, 10);1;9151
12;0.375;;(9, 17);;(20, 10);1;9152
12;0.375;;(9, 17);;(20, 10);1;9153
12;0.375;;(9, 17);;(20, 10);1;9154
12;0.375;;(9, 17);;(20, 10);1;9155
12;0.375;;(9, 17);;(20, 10);1;9156
12;0.375;;(9, 17);;(20, 10);1;9157
12;0.375;;(9, 17);;(20, 10);1;9158
12;0.375;;(9, 17);;(20, 10);1;9159
12;0.375;;(9, 17);;(20, 10);1;9160
12;0.375;;(9, 17);;(20, 10);1;9161
12;0.375;;(9, 17);;(20, 10);1;9162
12;0.375;;(9, 17);;(20, 10);1;9163
12;0.375;;(9, 17);;(20, 10);1;9164
12;0.375;;(9, 17);;(20, 10);1;9165
12;0.375;;(9, 17);;(20, 10);1;9166
12;0.375;;(9, 17);;(20, 10);1;9167
12;0.375;;(9, 17);;(20, 10);1;9168
12;0.375;;(9, 17);;(20, 10);1;9169
12;0.375;;(9, 17);;(20, 10);1;9170
12;0.375;;(9, 17);;(20, 10);1;9171
12;0.375;;(9, 17);;(20, 10);1;9172
12;0.375;;(9, 17);;(20, 10);1;9173
12;0.375;;(9, 17);;(20, 10);1;9174
12;0.375;;(9, 17);;(20, 10);1;9175
12;0.375;;(9, 17);;(20, 10);1;9176
12;0.375;;(9, 17);;(20, 10);1;9177
12;0.375;;(9, 17);;(20, 10);1;9178
12;0.375;;(9, 17);;(20, 10);1;9179
12;0.375;;(9, 17);;(20, 10);1;9180
12;0.375;;(9, 17);;(20, 10);1;9181
12;0.375;;(9, 17);;(20, 10);1;9182
12;0.375;;(9, 17);;(20, 10);1;9183
12;0.375;;(9, 17);;(20, 10);1;9184
12;0.375;;(9, 17);;(20, 10);1;9185
12;0.375;;(9, 17);;(20, 10);1;9186
12;0.375;;(9, 17);;(20, 10);1;9187
12;0.375;;(9, 17);;(20, 10);1;9188
12;0.375;;(9, 17);;(20, 10);1;9189
12;0.375;;(9, 17);;(20, 10);1;9190
12;0.375;;(9, 17);;(20, 10);1;9191
12;0.375;;(9, 17);;(20, 10);1;9192
12;0.375;;(9, 17);;(20, 10);1;9193
12;0.375;;(9, 17);;(20, 10);1;9194
12;0.375;;(9, 17);;(20, 10);1;9195
12;0.375;;(9, 17);;(20, 10);1;9196
12;0.375;;(9, 17);;(20, 10);1;9197
12;0.375;;(9, 17);;(20, 10);1;9198
12;0.375;;(9, 17);;(20, 10);1;9199
12;0.375;;(9, 17);;(20, 10);1;9200
12;0.375;;(9, 17);;(20, 10);1;9201
12;0.375;;(9, 17);;(20, 10);1;9202
12;0.375;;(9, 17);;(20, 10);1;9203
12;0.375;;(9, 17);;(20, 10);1;9204
12;0.375;;(9, 17);;(20, 10);1;9205
12;0.375;;(9, 17);;(20, 10);1;9206
12;0.375;;(9, 17);;(20, 10);1;9207
12;0.375;;(9, 17);;(20, 10);1;9208
12;0.375;;(9, 17);;(20, 10);1;9209
12;0.375;;(9, 17);;(20, 10);1;9210
12;0.375;;(9, 17);;(20, 10);1;9211
12;0.375;;(9, 17);;(20, 10);1;9212
12;0.375;;(9, 17);;(20, 10);1;9213
12;0.375;;(9, 17);;(20, 10);1;9214
12;0.375;;(9, 17);;(20, 10);1;9215
12;0.375;;(9, 17);;(20, 10);1;9216
12;0.375;;(9, 17);;(20, 10);1;9217
12;0.375;;(9, 17);;(20, 10);1;9218
12;0.375;;(9, 17);;(20, 10);1;9219
12;0.375;;(9, 17);;(20, 10);1;9220
12;0.375;;(9, 17);;(20, 10);1;9221
12;0.375;;(9, 17);;(20, 10);1;9222
12;0.375;;(9, 17);;(20, 10);1;9223
12;0.375;;(9, 17);;(20, 10);1;9224
12;0.375;;(9, 17);;(20, 10);1;9225
12;0.375;;(9, 17);;(20, 10);1;9226
12;0.375;;(9, 17);;(20, 10);1;9227
12;0.375;;(9, 17);;(20, 10);1;9228
12;0.375;;(9, 17);;(20, 10);1;9229
12;0.375;;(9, 17);;(20, 10);1;9230
12;0.375;;(9, 17);;(20, 10);1;9231
12;0.375;;(9, 17);;(20, 10);1;9232
12;0.375;;(9, 17);;(20, 10);1;9233
12;0.375;;(9, 17);;(20, 10);1;9234
12;0.375;;(9, 17);;(20, 10);1;9235
12;0.375;;(9, 17);;(20, 10);1;9236
12;0.375;;(9, 17);;(20, 10);1;9237
12;0.375;;(9, 17);;(20, 10);1;9238
12;0.375;;(9, 17);;(20, 10);1;9239
12;0.375;;(9, 17);;(20, 10);1;9240
12;0.375;;(9, 17);;(20, 10);1;9241
12;0.375;;(9, 17);;(20, 10);1;9242
12;0.375;;(9, 17);;(20, 10);1;9243
12;0.375;;(9, 17);;(20, 10);1;9244
12;0.375;;(9, 17);;(20, 10);1;9245
12;0.375;;(9, 17);;(20, 10);1;9246
12;0.375;;(9, 17);;(20, 10);1;9247
12;0.375;;(9, 17);;(20, 10);1;9248
12;0.375;;(9, 17);;(20, 10);1;9249
12;0.375;;(9, 17);;(20, 10);1;9250
12;0.375;;(9, 17);;(20, 10);1;9251
12;0.375;;(9, 17);;(20, 10);1;9252
12;0.375;;(9, 17);;(20, 10);1;9253
12;0.375;;(9, 17);;(20, 10);1;9254
12;0.375;;(9, 17);;(20, 10);1;9255
12;0.375;;(9, 17);;(20, 10);1;9256
12;0.375;;(9, 17);;(20, 10);1;9257
12;0.375;;(9, 17);;(20, 10);1;9258
12;0.375;;(9, 17);;(20, 10);1;9259
12;0.375;;(9, 17);;(20, 10);1;9260
12;0.375;;(9, 17);;(20, 10);1;9261
12;0.375;;(9, 17);;(20, 10);1;9262
12;0.375;;(9, 17);;(20, 10);1;9263
12;0.375;;(9, 17);;(20, 10);1;9264
12;0.375;;(9, 17);;(20, 10);1;9265
12;0.375;;(9, 17);;(20, 10);1;9266
12;0.375;;(9, 17);;(20, 10);1;9267
12;0.375;;(9, 17);;(20, 10);1;9268
12;0.375;;(9, 17);;(20, 10);1;9269
12;0.375;;(9, 17);;(20, 10);1;9270
12;0.375;;(9, 17);;(20, 10);1;9271
12;0.375;;(9, 17);;(20, 10);1;9272
12;0.375;;(9, 17);;(20, 10);1;9273
12;0.375;;(9, 17);;(20, 10);1;9274
12;0.375;;(9, 17);;(20, 10);1;9275
12;0.375;;(9, 17);;(20, 10);1;9276
12;0.375;;(9, 17);;(20, 10);1;9277
12;0.375;;(9, 17);;(20, 10);1;9278
12;0.375;;(9, 17);;(20, 10);1;9279
12;0.375;;(9, 17);;(20, 10);1;9280
12;0.375;;(9, 17);;(20, 10);1;9281
12;0.375;;(9, 17);;(20, 10);1;9282
12;0.375;;(9, 17);;(20, 10);1;9283
12;0.375;;(9, 17);;(20, 10);1;9284
12;0.375;;(9, 17);;(20, 10);1;9285
12;0.375;;(9, 17);;(20, 10);1;9286
12;0.375;;(9, 17);;(20, 10);1;9287
12;0.375;;(9, 17);;(20, 10);1;9288
12;0.375;;(9, 17);;(20, 10);1;9289
12;0.375;;(9, 17);;(20, 10);1;9290
12;0.375;;(9, 17);;(20, 10);1;9291
12;0.375;;(9, 17);;(20, 10);1;9292
12;0.375;;(9, 17);;(20, 10);1;9293
12;0.375;;(9, 17);;(20, 10);1;9294
12;0.375;;(9, 17);;(20, 10);1;9295
12;0.375;;(9, 17);;(20, 10);1;9296
12;0.375;;(9, 17);;(20, 10);1;9297
12;0.375;;(9, 17);;(20, 10);1;9298
12;0.375;;(9, 17);;(20, 10);1;9299
12;0.375;;(9, 17);;(20, 10);1;9300
12;0.375;;(9, 17);;(20, 10);1;9301
12;0.375;;(9, 17);;(20, 10);1;9302
12;0.375;;(9, 17);;(20, 10);1;9303
12;0.375;;(9, 17);;(20, 10);1;9304
12;0.375;;(9, 17);;(20, 10);1;9305
12;0.375;;(9, 17);;(20, 10);1;9306
12;0.375;;(9, 17);;(20, 10);1;9307
12;0.375;;(9, 17);;(20, 10);1;9308
12;0.375;;(9, 17);;(20, 10);1;9309
12;0.375;;(9, 17);;(20, 10);1;9310
12;0.375;;(9, 17);;(20, 10);1;9311
12;0.375;;(9, 17);;(20, 10);1;9312
12;0.375;;(9, 17);;(20, 10);1;9313
12;0.375;;(9, 17);;(20, 10);1;9314
12;0.375;;(9, 17);;(20, 10);1;9315
12;0.375;;(9, 17);;(20, 10);1;9316
12;0.375;;(9, 17);;(20, 10);1;9317
12;0.375;;(9, 17);;(20, 10);1;9318
12;0.375;;(9, 17);;(20, 10);1;9319
12;0.375;;(9, 17);;(20, 10);1;9320
12;0.375;;(9, 17);;(20, 10);1;9321
12;0.375;;(9, 17);;(20, 10);1;9322
12;0.375;;(9, 17);;(20, 10);1;9323
12;0.375;;(9, 17);;(20, 10);1;9324
12;0.375;;(9, 17);;(20, 10);1;9325
12;0.375;;(9, 17);;(20, 10);1;9326
12;0.375;;(9, 17);;(20, 10);1;9327
12;0.375;;(9, 17);;(20, 10);1;9328
12;0.375;;(9, 17);;(20, 10);1;9329
12;0.375;;(9, 17);;(20, 10);1;9330
12;0.375;;(9, 17);;(20, 10);1;9331
12;0.375;;(9, 17);;(20, 10);1;9332
12;0.375;;(9, 17);;(20, 10);1;9333
12;0.375;;(9, 17);;(20, 10);1;9334
12;0.375;;(9, 17);;(20, 10);1;9335
12;0.375;;(9, 17);;(20, 10);1;9336
12;0.375;;(9, 17);;(20, 10);1;9337
12;0.375;;(9, 17);;(20, 10);1;9338
12;0.375;;(9, 17);;(20, 10);1;9339
12;0.375;;(9, 17);;(20, 10);1;9340
12;0.375;;(9, 17);;(20, 10);1;9341
12;0.375;;(9, 17);;(20, 10);1;9342
12;0.375;;(9, 17);;(20, 10);1;9343
12;0.375;;(9, 17);;(20, 10);1;9344
12;0.375;;(9, 17);;(20, 10);1;9345
12;0.375;;(9, 17);;(20, 10);1;9346
12;0.375;;(9, 17);;(20, 10);1;9347
12;0.375;;(9, 17);;(20, 10);1;9348
12;0.375;;(9, 17);;(20, 10);1;9349
12;0.375;;(9, 17);;(20, 10);1;9350
12;0.375;;(9, 17);;(20, 10);1;9351
12;0.375;;(9, 17);;(20, 10);1;9352
12;0.375;;(9, 17);;(20, 10);1;9353
12;0.375;;(9, 17);;(20, 10);1;9354
12;0.375;;(9, 17);;(20, 10);1;9355
12;0.375;;(9, 17);;(20, 10);1;9356
12;0.375;;(9, 17);;(20, 10);1;9357
12;0.375;;(9, 17);;(20, 10);1;9358
12;0.375;;(9, 17);;(20, 10);1;9359
12;0.375;;(9, 17);;(20, 10);1;9360
12;0.375;;(9, 17);;(20, 10);1;9361
12;0.375;;(9, 17);;(20, 10);1;9362
12;0.375;;(9, 17);;(20, 10);1;9363
12;0.375;;(9, 17);;(20, 10);1;9364
12;0.375;;(9, 17);;(20, 10);1;9365
12;0.375;;(9, 17);;(20, 10);1;9366
12;0.375;;(9, 17);;(20, 10);1;9367
12;0.375;;(9, 17);;(20, 10);1;9368
12;0.375;;(9, 17);;(20, 10);1;9369
12;0.375;;(9, 17);;(20, 10);1;9370
12;0.375;;(9, 17);;(20, 10);1;9371
